2018/5/5 20:00,152,0.7
2018/5/5 20:15,152,0.6
2018/5/5 20:30,152,0.7
2018/5/5 20:45,152,0.6
2018/5/5 21:00,152,0.7
2018/5/5 21:15,152,0.7
2018/5/5 21:30,152,0.9
2018/5/5 21:45,152,0.5
2018/5/5 22:00,152,0.7
2018/5/5 22:15,152,0.6
2018/5/5 22:30,152,0.7
2018/5/5 22:45,152,0.7
2018/5/5 23:00,152,0.4
2018/5/5 23:15,152,0.5
2018/5/5 23:30,152,0.4
2018/5/5 23:45,152,0.4
2018/5/6 0:00,152,0.4
2018/5/6 0:15,152,0.2
2018/5/6 0:30,152,0.2
2018/5/6 0:45,152,0.1
2018/5/6 1:00,152,0.1
2018/5/6 1:15,152,0.2
2018/5/6 1:30,152,0.1
2018/5/6 1:45,152,0
2018/5/6 2:00,152,0.1
2018/5/6 2:15,152,0.1
2018/5/6 2:30,152,0.1
2018/5/6 2:45,152,0.1
2018/5/6 3:00,152,0
2018/5/6 3:15,152,0.1
2018/5/6 3:30,152,0.1
2018/5/6 3:45,152,0
2018/5/6 4:00,152,0.1
2018/5/6 4:15,152,0.1
2018/5/6 4:30,152,0.1
2018/5/6 4:45,152,0.2
